opportunity_id,channel_name,campaign_name,region_name,company_size,plan,sites,status,created_month,close_month,expected_value,won_value,open_pipeline_value,lost_value,sales_cycle_days,value_imputed
1048,Direct,Returning Visitors,Brussels,1-9,Starter,1,Open,2026-06,,529.86,0.0,529.86,0.0,,0
1049,Email,Newsletter,Namur,1-9,Starter,1,Lost,2026-06,2026-06,531.82,0.0,0.0,531.82,13.0,0
1050,Email,Lead Nurture,Namur,10-49,Pro,1,Won,2026-06,2026-06,1453.31,1240.47,0.0,0.0,11.0,0
1051,Referral,Partner Network,Brussels,50+,Group,4,Open,2026-06,,13939.39,0.0,13939.39,0.0,,0
1052,Referral,Partner Network,Flemish Brabant,1-9,Starter,1,Open,2026-06,,609.33,0.0,609.33,0.0,,0
1053,Google Ads,High Intent Search,Namur,10-49,Group,4,Open,2026-06,,13443.41,0.0,13443.41,0.0,,0
1054,Meta Ads,Awareness Video,East Flanders,1-9,Starter,1,Lost,2026-06,2026-06,569.96,0.0,0.0,569.96,16.0,0
1055,Organic Search,SEO Product Pages,Liège,50+,Group,4,Open,2026-06,,13512.86,0.0,13512.86,0.0,,0
1056,Direct,Brand Direct,Brussels,1-9,Pro,1,Open,2026-06,,1294.89,0.0,1294.89,0.0,,0
1057,Email,Lead Nurture,Liège,1-9,Starter,1,Lost,2026-06,2026-06,614.65,0.0,0.0,614.65,10.0,0
1058,Email,Reactivation,East Flanders,10-49,Starter,1,Lost,2026-06,2026-06,646.2,0.0,0.0,646.2,20.0,0
1059,Referral,Partner Network,Flemish Brabant,1-9,Starter,1,Lost,2026-06,2026-06,574.14,0.0,0.0,574.14,10.0,0
1060,Referral,Partner Network,Namur,1-9,Pro,1,Open,2026-06,,1381.52,0.0,1381.52,0.0,,0
1061,Direct,Brand Direct,Flemish Brabant,1-9,Pro,1,Lost,2026-06,2026-06,1334.17,0.0,0.0,1334.17,13.0,0
1062,Direct,Demo Page Direct,Brussels,10-49,Pro,1,Open,2026-06,,1356.55,0.0,1356.55,0.0,,0
1063,Email,Newsletter,Liège,10-49,Group,3,Open,2026-06,,10898.92,0.0,10898.92,0.0,,0
1064,Email,Lead Nurture,Brussels,1-9,Starter,1,Open,2026-06,,557.21,0.0,557.21,0.0,,0
1065,Email,Lead Nurture,Brussels,10-49,Pro,1,Lost,2026-06,2026-06,1373.55,0.0,0.0,1373.55,19.0,0
1066,Referral,Customer Referral,Antwerp,10-49,Pro,1,Lost,2026-06,2026-06,1478.58,0.0,0.0,1478.58,15.0,0
1067,Google Ads,High Intent Search,Brussels,1-9,Pro,1,Lost,2026-06,2026-06,1381.78,0.0,0.0,1381.78,8.0,0
1068,Organic Search,SEO Guides,Walloon Brabant,1-9,Starter,1,Open,2026-06,,537.57,0.0,537.57,0.0,,0
1069,Organic Search,SEO Comparison,Brussels,1-9,Starter,1,Lost,2026-06,2026-06,543.93,0.0,0.0,543.93,17.0,0
1070,Direct,Brand Direct,Hainaut,1-9,Starter,1,Open,2026-06,,591.26,0.0,591.26,0.0,,0
1071,Direct,Returning Visitors,Antwerp,10-49,Pro,1,Won,2026-06,2026-06,1378.53,1264.42,0.0,0.0,22.0,0
1072,Direct,Returning Visitors,Liège,10-49,Starter,1,Lost,2026-06,2026-06,535.57,0.0,0.0,535.57,16.0,0
1073,Email,Lead Nurture,Brussels,10-49,Group,5,Open,2026-06,,18307.93,0.0,18307.93,0.0,,0
1074,Referral,Partner Network,Flemish Brabant,10-49,Pro,1,Open,2026-06,,1466.36,0.0,1466.36,0.0,,0
1075,Referral,Partner Network,Walloon Brabant,10-49,Pro,1,Won,2026-06,2026-06,1481.72,1361.06,0.0,0.0,19.0,0
1076,Referral,Customer Referral,Antwerp,1-9,Starter,1,Open,2026-06,,610.05,0.0,610.05,0.0,,0
1077,Organic Search,SEO Guides,East Flanders,10-49,Group,2,Open,2026-06,,7096.33,0.0,7096.33,0.0,,0
1078,Direct,Brand Direct,Walloon Brabant,1-9,Starter,1,Lost,2026-06,2026-06,577.89,0.0,0.0,577.89,13.0,0
1079,Direct,Returning Visitors,Brussels,1-9,Starter,1,Won,2026-06,2026-06,586.94,535.96,0.0,0.0,10.0,0
1080,Organic Search,SEO Product Pages,Brussels,50+,Pro,1,Open,2026-06,,1446.76,0.0,1446.76,0.0,,0
1081,Email,Newsletter,Namur,1-9,Pro,1,Lost,2026-06,2026-06,1508.56,0.0,0.0,1508.56,13.0,0
1082,Email,Newsletter,Walloon Brabant,1-9,Starter,1,Open,2026-06,,642.95,0.0,642.95,0.0,,0
1083,Referral,Customer Referral,Liège,10-49,Pro,1,Open,2026-06,,1452.91,0.0,1452.91,0.0,,0
1084,Referral,Industry Events,Brussels,10-49,Pro,1,Lost,2026-06,2026-06,1432.94,0.0,0.0,1432.94,16.0,0
1085,LinkedIn Ads,Operations Leaders,Flemish Brabant,1-9,Starter,1,Open,2026-06,,596.83,0.0,596.83,0.0,,0
1086,Meta Ads,Awareness Video,Brussels,1-9,Pro,1,Open,2026-06,,1313.85,0.0,1313.85,0.0,,0
1087,Organic Search,SEO Product Pages,Hainaut,50+,Pro,1,Open,2026-06,,1337.49,0.0,1337.49,0.0,,0
1088,Direct,Brand Direct,East Flanders,1-9,Pro,1,Open,2026-06,,1360.62,0.0,1360.62,0.0,,0
1089,Direct,Brand Direct,Flemish Brabant,1-9,Pro,1,Open,2026-06,,1486.79,0.0,1486.79,0.0,,0
1090,Referral,Partner Network,Brussels,10-49,Pro,1,Open,2026-06,,1422.74,0.0,1422.74,0.0,,0
1091,Referral,Partner Network,Liège,1-9,Pro,1,Won,2026-06,2026-06,1410.59,1205.46,0.0,0.0,6.0,0
1092,Organic Search,SEO Product Pages,Hainaut,10-49,Pro,1,Open,2026-06,,1353.17,0.0,1353.17,0.0,,0
1093,Organic Search,SEO Guides,Flemish Brabant,50+,Group,2,Open,2026-06,,6935.32,0.0,6935.32,0.0,,0
1094,Organic Search,SEO Guides,Liège,10-49,Starter,1,Won,2026-06,2026-06,628.92,635.53,0.0,0.0,12.0,0
1095,Organic Search,SEO Comparison,Brussels,1-9,Pro,1,Open,2026-06,,1483.59,0.0,1483.59,0.0,,0
1096,Organic Search,SEO Comparison,East Flanders,10-49,Group,4,Lost,2026-06,2026-06,14264.01,0.0,0.0,14264.01,13.0,0
1097,Direct,Brand Direct,Brussels,50+,Group,4,Open,2026-06,,15015.36,0.0,15015.36,0.0,,0
1098,Referral,Partner Network,Brussels,1-9,Pro,1,Won,2026-06,2026-06,1457.58,1447.05,0.0,0.0,5.0,0
1099,Referral,Partner Network,Brussels,1-9,Starter,1,Open,2026-06,,589.01,0.0,589.01,0.0,,0
1100,Google Ads,High Intent Search,Brussels,1-9,Pro,1,Won,2026-06,2026-06,1567.96,1575.99,0.0,0.0,14.0,0
1101,Google Ads,Restaurant Operations,Liège,10-49,Pro,1,Open,2026-06,,1296.52,0.0,1296.52,0.0,,0
1102,LinkedIn Ads,Operations Leaders,Liège,50+,Group,5,Open,2026-06,,16928.43,0.0,16928.43,0.0,,0
1103,Meta Ads,Awareness Video,Antwerp,10-49,Pro,1,Lost,2026-06,2026-06,1295.34,0.0,0.0,1295.34,13.0,0
1104,Organic Search,SEO Product Pages,Brussels,1-9,Pro,1,Won,2026-06,2026-06,1322.43,1180.51,0.0,0.0,16.0,0
1105,Organic Search,SEO Comparison,East Flanders,1-9,Pro,1,Won,2026-06,2026-06,1538.53,1530.96,0.0,0.0,14.0,0
1106,Direct,Brand Direct,Brussels,1-9,Starter,1,Lost,2026-06,2026-06,639.18,0.0,0.0,639.18,3.0,0
1107,Direct,Brand Direct,Liège,50+,Group,2,Open,2026-06,,7023.33,0.0,7023.33,0.0,,0
1108,Email,Lead Nurture,Hainaut,10-49,Pro,1,Open,2026-06,,1508.74,0.0,1508.74,0.0,,0
1109,Email,Lead Nurture,Namur,1-9,Starter,1,Open,2026-06,,536.3,0.0,536.3,0.0,,0
1110,Meta Ads,Retargeting,East Flanders,10-49,Pro,1,Open,2026-06,,1348.42,0.0,1348.42,0.0,,0
1111,Direct,Returning Visitors,Brussels,50+,Pro,1,Open,2026-06,,1396.69,0.0,1396.69,0.0,,0
1112,Email,Lead Nurture,Brussels,10-49,Pro,1,Open,2026-06,,1367.49,0.0,1367.49,0.0,,0
1113,Email,Lead Nurture,Brussels,10-49,Pro,1,Open,2026-06,,1438.75,0.0,1438.75,0.0,,0
1114,Referral,Partner Network,Brussels,10-49,Pro,1,Open,2026-06,,1364.08,0.0,1364.08,0.0,,0
1115,Google Ads,High Intent Search,Brussels,10-49,Pro,1,Open,2026-06,,1540.51,0.0,1540.51,0.0,,0
1116,Google Ads,Competitor Search,Liège,10-49,Starter,1,Open,2026-06,,542.58,0.0,542.58,0.0,,0
1117,LinkedIn Ads,Decision Makers,Liège,1-9,Starter,1,Open,2026-06,,574.78,0.0,574.78,0.0,,0
1118,LinkedIn Ads,SMB Growth,Antwerp,50+,Group,4,Open,2026-06,,14474.1,0.0,14474.1,0.0,,0
1119,Direct,Brand Direct,Antwerp,10-49,Starter,1,Open,2026-06,,562.99,0.0,562.99,0.0,,0
1120,Email,Newsletter,East Flanders,10-49,Pro,1,Open,2026-06,,1459.79,0.0,1459.79,0.0,,0
1121,Email,Newsletter,Hainaut,1-9,Pro,1,Won,2026-06,2026-06,1404.43,1425.99,0.0,0.0,5.0,0
1122,Email,Lead Nurture,Walloon Brabant,1-9,Starter,1,Open,2026-06,,564.7,0.0,564.7,0.0,,0
1123,Email,Reactivation,Hainaut,10-49,Pro,1,Open,2026-06,,1422.98,0.0,1422.98,0.0,,0
1124,Referral,Partner Network,Brussels,10-49,Pro,1,Lost,2026-06,2026-06,1371.86,0.0,0.0,1371.86,8.0,0
1125,Referral,Partner Network,Antwerp,1-9,Starter,1,Lost,2026-06,2026-06,576.55,0.0,0.0,576.55,10.0,0
1126,Google Ads,High Intent Search,Walloon Brabant,10-49,Pro,1,Open,2026-06,,1288.7,0.0,1288.7,0.0,,0
1127,Email,Newsletter,Hainaut,1-9,Starter,1,Won,2026-06,2026-06,600.19,609.3,0.0,0.0,8.0,0
1128,Referral,Partner Network,East Flanders,10-49,Starter,1,Open,2026-06,,573.87,0.0,573.87,0.0,,0
1129,Referral,Industry Events,Hainaut,1-9,Starter,1,Open,2026-06,,641.52,0.0,641.52,0.0,,0
1130,Direct,Demo Page Direct,Flemish Brabant,10-49,Pro,1,Open,2026-06,,1542.83,0.0,1542.83,0.0,,0
1131,Email,Newsletter,Namur,50+,Group,4,Open,2026-06,,14114.96,0.0,14114.96,0.0,,0
1132,Email,Lead Nurture,Hainaut,1-9,Pro,1,Open,2026-06,,1558.0,0.0,1558.0,0.0,,0
1133,Referral,Partner Network,Liège,10-49,Pro,1,Open,2026-06,,1350.14,0.0,1350.14,0.0,,0
1134,Referral,Customer Referral,Brussels,10-49,Pro,1,Open,2026-06,,1326.51,0.0,1326.51,0.0,,0
1135,LinkedIn Ads,Decision Makers,Brussels,50+,Pro,1,Open,2026-06,,1499.09,0.0,1499.09,0.0,,0
1136,Meta Ads,Lead Magnet,Walloon Brabant,10-49,Pro,1,Lost,2026-06,2026-06,1454.07,0.0,0.0,1454.07,10.0,0
1137,Organic Search,SEO Comparison,Liège,1-9,Pro,1,Open,2026-06,,1447.58,0.0,1447.58,0.0,,0
1138,Direct,Returning Visitors,Antwerp,1-9,Starter,1,Open,2026-06,,581.29,0.0,581.29,0.0,,0
1139,Email,Lead Nurture,Hainaut,50+,Group,5,Open,2026-06,,16398.49,0.0,16398.49,0.0,,0
1140,Email,Lead Nurture,Brussels,10-49,Pro,1,Open,2026-06,,1500.06,0.0,1500.06,0.0,,0
1141,Email,Lead Nurture,Walloon Brabant,1-9,Pro,1,Open,2026-06,,1480.63,0.0,1480.63,0.0,,0
1142,Referral,Partner Network,Namur,1-9,Starter,1,Won,2026-06,2026-06,627.01,547.08,0.0,0.0,7.0,0
1143,Referral,Partner Network,Flemish Brabant,1-9,Starter,1,Open,2026-06,,575.05,0.0,575.05,0.0,,0
1144,Organic Search,SEO Comparison,Antwerp,10-49,Starter,1,Open,2026-06,,619.35,0.0,619.35,0.0,,0
1145,Direct,Returning Visitors,East Flanders,50+,Group,2,Open,2026-06,,7187.39,0.0,7187.39,0.0,,0
1146,Direct,Demo Page Direct,Brussels,1-9,Starter,1,Open,2026-06,,550.68,0.0,550.68,0.0,,0
1147,Referral,Partner Network,Antwerp,1-9,Starter,1,Lost,2026-06,2026-06,611.46,0.0,0.0,611.46,4.0,0
1148,Organic Search,SEO Guides,Liège,1-9,Starter,1,Won,2026-06,2026-06,609.88,542.31,0.0,0.0,4.0,0
1149,Referral,Partner Network,Namur,10-49,Group,2,Open,2026-06,,6412.9,0.0,6412.9,0.0,,0
1150,Organic Search,SEO Product Pages,Brussels,10-49,Pro,1,Open,2026-06,,1525.8,0.0,1525.8,0.0,,0
1151,Direct,Brand Direct,Brussels,1-9,Starter,1,Open,2026-06,,636.35,0.0,636.35,0.0,,0
1152,Direct,Brand Direct,East Flanders,1-9,Starter,1,Open,2026-06,,575.05,0.0,575.05,0.0,,0
1153,Direct,Returning Visitors,Hainaut,10-49,Group,4,Open,2026-06,,12950.73,0.0,12950.73,0.0,,0
1154,Email,Lead Nurture,Brussels,10-49,Group,2,Open,2026-06,,6401.46,0.0,6401.46,0.0,,0
1155,Email,Lead Nurture,East Flanders,1-9,Starter,1,Open,2026-06,,600.09,0.0,600.09,0.0,,0
1156,Referral,Industry Events,East Flanders,10-49,Starter,1,Open,2026-06,,596.25,0.0,596.25,0.0,,0
1157,Email,Newsletter,Brussels,10-49,Pro,1,Open,2026-06,,1427.81,0.0,1427.81,0.0,,0
1158,Referral,Customer Referral,Flemish Brabant,1-9,Starter,1,Open,2026-06,,533.13,0.0,533.13,0.0,,0
1159,LinkedIn Ads,Operations Leaders,Brussels,10-49,Starter,1,Open,2026-06,,533.74,0.0,533.74,0.0,,0
1160,LinkedIn Ads,SMB Growth,East Flanders,10-49,Starter,1,Open,2026-06,,628.47,0.0,628.47,0.0,,0
1161,Direct,Brand Direct,Liège,1-9,Starter,1,Open,2026-06,,592.84,0.0,592.84,0.0,,0
1162,Email,Newsletter,Brussels,1-9,Starter,1,Open,2026-06,,611.53,0.0,611.53,0.0,,0
1163,Referral,Partner Network,Brussels,1-9,Starter,1,Open,2026-06,,595.7,0.0,595.7,0.0,,0
1164,Referral,Partner Network,Hainaut,10-49,Pro,1,Open,2026-06,,1504.88,0.0,1504.88,0.0,,0
1165,Referral,Customer Referral,East Flanders,1-9,Pro,1,Open,2026-06,,1540.53,0.0,1540.53,0.0,,0
1166,Referral,Customer Referral,Liège,10-49,Pro,1,Open,2026-06,,1430.13,0.0,1430.13,0.0,,0
1167,Referral,Industry Events,Hainaut,1-9,Starter,1,Open,2026-06,,603.51,0.0,603.51,0.0,,0
1168,Google Ads,High Intent Search,Walloon Brabant,1-9,Starter,1,Open,2026-06,,534.18,0.0,534.18,0.0,,0
1169,Organic Search,SEO Product Pages,East Flanders,1-9,Pro,1,Open,2026-06,,1476.61,0.0,1476.61,0.0,,0
1170,Organic Search,SEO Guides,East Flanders,1-9,Starter,1,Open,2026-06,,563.93,0.0,563.93,0.0,,0
1171,Direct,Brand Direct,Brussels,10-49,Pro,1,Open,2026-07,,1418.12,0.0,1418.12,0.0,,0
1172,Direct,Returning Visitors,East Flanders,1-9,Starter,1,Open,2026-06,,544.43,0.0,544.43,0.0,,0
1173,Referral,Partner Network,Namur,10-49,Group,5,Open,2026-06,,18653.55,0.0,18653.55,0.0,,0
1174,Referral,Customer Referral,East Flanders,1-9,Pro,1,Open,2026-06,,1548.45,0.0,1548.45,0.0,,0
1175,Referral,Customer Referral,Walloon Brabant,10-49,Pro,1,Open,2026-07,,1544.24,0.0,1544.24,0.0,,0
1176,Direct,Brand Direct,Hainaut,50+,Group,4,Open,2026-06,,14613.45,0.0,14613.45,0.0,,0
1177,Email,Lead Nurture,Brussels,1-9,Starter,1,Open,2026-07,,627.76,0.0,627.76,0.0,,0
1178,Referral,Customer Referral,Liège,1-9,Pro,1,Open,2026-07,,1448.32,0.0,1448.32,0.0,,0
1179,LinkedIn Ads,Decision Makers,Hainaut,1-9,Pro,1,Open,2026-06,,1552.71,0.0,1552.71,0.0,,0
1180,Meta Ads,Lead Magnet,Walloon Brabant,1-9,Starter,1,Open,2026-06,,606.51,0.0,606.51,0.0,,0
1181,Meta Ads,Lead Magnet,Brussels,1-9,Pro,1,Open,2026-06,,1548.05,0.0,1548.05,0.0,,0
1182,Direct,Brand Direct,Brussels,1-9,Starter,1,Open,2026-06,,603.38,0.0,603.38,0.0,,0
1183,Direct,Returning Visitors,Antwerp,1-9,Starter,1,Open,2026-06,,574.84,0.0,574.84,0.0,,0
1184,Referral,Partner Network,Antwerp,1-9,Starter,1,Open,2026-06,,642.51,0.0,642.51,0.0,,0
1185,Referral,Partner Network,East Flanders,10-49,Pro,1,Open,2026-07,,1535.55,0.0,1535.55,0.0,,0
1186,Google Ads,High Intent Search,Antwerp,10-49,Pro,1,Open,2026-07,,1371.65,0.0,1371.65,0.0,,0
1187,Direct,Brand Direct,Flemish Brabant,10-49,Pro,1,Open,2026-07,,1327.67,0.0,1327.67,0.0,,0
1188,Direct,Returning Visitors,Hainaut,1-9,Starter,1,Open,2026-07,,530.16,0.0,530.16,0.0,,0
1189,Referral,Industry Events,Antwerp,10-49,Group,2,Open,2026-07,,7465.28,0.0,7465.28,0.0,,0
1190,LinkedIn Ads,Operations Leaders,Hainaut,50+,Group,4,Open,2026-07,,12594.84,0.0,12594.84,0.0,,0
1191,LinkedIn Ads,Operations Leaders,Brussels,50+,Group,4,Open,2026-07,,14145.65,0.0,14145.65,0.0,,0
1192,Organic Search,SEO Product Pages,Antwerp,10-49,Pro,1,Open,2026-07,,1314.79,0.0,1314.79,0.0,,0
1193,Organic Search,SEO Product Pages,Hainaut,1-9,Starter,1,Open,2026-07,,614.54,0.0,614.54,0.0,,0
1194,Organic Search,SEO Guides,Liège,50+,Group,5,Open,2026-06,,17620.7,0.0,17620.7,0.0,,0
1195,Organic Search,SEO Guides,Brussels,1-9,Pro,1,Open,2026-07,,1331.34,0.0,1331.34,0.0,,0
1196,Organic Search,SEO Comparison,Flemish Brabant,10-49,Pro,1,Open,2026-07,,1387.06,0.0,1387.06,0.0,,0
1197,Email,Lead Nurture,Brussels,1-9,Starter,1,Open,2026-07,,560.95,0.0,560.95,0.0,,0
1198,Referral,Partner Network,Hainaut,10-49,Pro,1,Open,2026-07,,1428.88,0.0,1428.88,0.0,,0
1199,Referral,Industry Events,Walloon Brabant,1-9,Starter,1,Open,2026-07,,613.15,0.0,613.15,0.0,,0
1200,Google Ads,High Intent Search,Brussels,1-9,Starter,1,Open,2026-07,,561.71,0.0,561.71,0.0,,0
1201,Google Ads,Restaurant Operations,Hainaut,1-9,Starter,1,Open,2026-07,,537.58,0.0,537.58,0.0,,0
1202,Organic Search,SEO Product Pages,Antwerp,1-9,Starter,1,Open,2026-07,,596.2,0.0,596.2,0.0,,0
1203,Direct,Returning Visitors,Walloon Brabant,1-9,Pro,1,Open,2026-07,,1379.83,0.0,1379.83,0.0,,0
1204,Direct,Demo Page Direct,Brussels,10-49,Starter,1,Open,2026-07,,586.68,0.0,586.68,0.0,,0
1205,Meta Ads,Retargeting,Antwerp,1-9,Starter,1,Open,2026-07,,588.63,0.0,588.63,0.0,,0
1206,Organic Search,SEO Product Pages,Brussels,10-49,Pro,1,Open,2026-07,,1418.85,0.0,1418.85,0.0,,0
1207,Email,Newsletter,Namur,1-9,Starter,1,Open,2026-07,,594.23,0.0,594.23,0.0,,0
1208,Referral,Industry Events,Liège,10-49,Pro,1,Open,2026-07,,1562.04,0.0,1562.04,0.0,,0
1209,Meta Ads,Retargeting,Hainaut,10-49,Starter,1,Open,2026-07,,627.85,0.0,627.85,0.0,,0
1210,Organic Search,SEO Product Pages,Antwerp,1-9,Starter,1,Open,2026-07,,622.87,0.0,622.87,0.0,,0
1211,Organic Search,SEO Guides,Walloon Brabant,10-49,Starter,1,Open,2026-07,,578.95,0.0,578.95,0.0,,0
1212,Direct,Returning Visitors,Brussels,10-49,Pro,1,Open,2026-07,,1487.94,0.0,1487.94,0.0,,0
1213,Email,Newsletter,Hainaut,50+,Group,3,Open,2026-07,,11368.05,0.0,11368.05,0.0,,0
1214,Email,Lead Nurture,East Flanders,1-9,Pro,1,Open,2026-07,,1292.36,0.0,1292.36,0.0,,0
1215,Referral,Partner Network,Liège,50+,Group,3,Open,2026-07,,11057.23,0.0,11057.23,0.0,,0
1216,Referral,Partner Network,Antwerp,1-9,Pro,1,Open,2026-07,,1527.96,0.0,1527.96,0.0,,0
1217,Referral,Industry Events,Walloon Brabant,10-49,Pro,1,Open,2026-07,,1295.18,0.0,1295.18,0.0,,0
1218,LinkedIn Ads,SMB Growth,East Flanders,10-49,Group,5,Open,2026-07,,15893.63,0.0,15893.63,0.0,,0
1219,Direct,Brand Direct,Hainaut,1-9,Starter,1,Open,2026-07,,576.71,0.0,576.71,0.0,,0
1220,Email,Newsletter,Hainaut,1-9,Starter,1,Open,2026-07,,629.66,0.0,629.66,0.0,,0
1221,Referral,Customer Referral,Hainaut,50+,Pro,1,Open,2026-07,,1494.6,0.0,1494.6,0.0,,0
1222,Referral,Customer Referral,Liège,1-9,Starter,1,Open,2026-07,,546.3,0.0,546.3,0.0,,0
