lead_id,created_at,channel,campaign,region,company_size,business_type,lead_score,is_mql,is_sql
952,2025-12-23 11:10,Referral,Customer Referral,Antwerp,1-9,Bar,92.0,1,1
953,2025-12-24 07:23,Google Ads,Competitor Search,Brussels,10-49,Café,76.0,0,0
954,2025-12-24 18:52,Meta Ads,Awareness Video,Liège,10-49,Restaurant,54.0,1,0
955,2025-12-24 10:12,Meta Ads,Awareness Video,East Flanders,10-49,Snack,20.0,0,0
956,2025-12-24 16:59,Meta Ads,Awareness Video,Flemish Brabant,10-49,Bar,48.0,0,0
957,2025-12-24 14:20,Organic Search,SEO Product Pages,Antwerp,50+,Restaurant,79.0,1,1
958,2025-12-24 21:33,Organic Search,SEO Guides,Brussels,1-9,Hotel,33.0,1,1
959,2025-12-24 21:51,Direct,Demo Page Direct,Antwerp,1-9,Restaurant,38.0,1,0
960,2025-12-24 17:21,Email,Newsletter,Namur,1-9,Restaurant,64.0,1,0
961,2025-12-24 19:35,Email,Lead Nurture,Hainaut,10-49,Bar,49.0,1,1
962,2025-12-24 09:47,Email,Lead Nurture,Hainaut,50+,Bar,71.0,1,0
963,2025-12-24 13:11,Email,Lead Nurture,Brussels,1-9,Bar,70.0,1,1
964,2025-12-25 10:38,Google Ads,High Intent Search,Brussels,10-49,Restaurant,42.0,1,0
965,2025-12-25 15:40,Google Ads,High Intent Search,Antwerp,1-9,Snack,37.0,0,0
966,2025-12-25 09:47,Meta Ads,Awareness Video,Antwerp,10-49,Café,5.0,0,0
967,2025-12-25 20:02,Meta Ads,Awareness Video,Brussels,1-9,Café,23.0,0,0
968,2025-12-25 15:31,Meta Ads,Awareness Video,Brussels,1-9,Café,8.0,0,0
969,2025-12-25 13:48,Meta Ads,Lead Magnet,Hainaut,10-49,Bar,50.0,0,0
970,2025-12-25 18:51,Organic Search,SEO Product Pages,Antwerp,1-9,Restaurant,58.0,0,0
971,2025-12-25 07:52,Organic Search,SEO Product Pages,East Flanders,50+,Snack,52.0,0,0
972,2025-12-25 10:33,Organic Search,SEO Product Pages,Antwerp,50+,Restaurant,82.0,1,1
973,2025-12-25 12:41,Organic Search,SEO Guides,Flemish Brabant,1-9,Hotel,45.0,0,0
974,2025-12-25 13:05,Organic Search,SEO Guides,Antwerp,1-9,Café,44.0,0,0
975,2025-12-25 08:43,Organic Search,SEO Guides,East Flanders,50+,Bar,69.0,0,0
976,2025-12-25 21:22,Organic Search,SEO Guides,Walloon Brabant,1-9,Bar,39.0,1,0
977,2025-12-25 15:50,Direct,Brand Direct,Flemish Brabant,1-9,Bar,81.0,1,0
978,2025-12-25 09:39,Direct,Returning Visitors,Brussels,1-9,Snack,64.0,1,0
979,2025-12-25 16:03,Email,Newsletter,East Flanders,50+,Restaurant,61.0,0,0
980,2025-12-25 10:15,Email,Newsletter,Brussels,1-9,Hotel,59.0,0,0
981,2025-12-25 09:07,Email,Newsletter,Brussels,1-9,Café,76.0,1,0
982,2025-12-25 17:44,Email,Lead Nurture,Brussels,10-49,Restaurant,79.0,0,0
983,2025-12-25 17:33,Referral,Partner Network,Antwerp,1-9,Restaurant,64.0,0,0
984,2025-12-26 21:40,Google Ads,High Intent Search,Brussels,1-9,Snack,40.0,0,0
985,2025-12-26 13:56,Google Ads,Restaurant Operations,Hainaut,10-49,Restaurant,75.0,1,0
986,2025-12-26 20:25,Meta Ads,Awareness Video,Brussels,1-9,Restaurant,9.0,0,0
987,2025-12-26 16:10,Meta Ads,Awareness Video,Namur,1-9,Restaurant,37.0,0,0
988,2025-12-26 09:54,Meta Ads,Lead Magnet,East Flanders,1-9,Café,12.0,1,0
989,2025-12-26 15:18,Organic Search,SEO Product Pages,Flemish Brabant,10-49,Restaurant,50.0,1,0
990,2025-12-26 12:04,Organic Search,SEO Product Pages,Liège,50+,Restaurant,59.0,0,0
991,2025-12-26 16:30,Direct,Demo Page Direct,Brussels,1-9,Restaurant,52.0,1,1
992,2025-12-27 15:13,LinkedIn Ads,Operations Leaders,Brussels,10-49,Restaurant,74.0,1,1
993,2025-12-27 11:43,Meta Ads,Lead Magnet,Liège,1-9,Restaurant,46.0,0,0
994,2025-12-27 19:49,Organic Search,SEO Product Pages,Walloon Brabant,1-9,Restaurant,61.0,1,0
995,2025-12-27 14:28,Organic Search,SEO Product Pages,Liège,1-9,Restaurant,69.0,1,1
996,2025-12-27 09:19,Organic Search,SEO Product Pages,Antwerp,1-9,Bar,62.0,1,0
997,2025-12-27 12:16,Organic Search,SEO Product Pages,Antwerp,1-9,Bar,28.0,0,0
998,2025-12-27 14:33,Organic Search,SEO Guides,Antwerp,1-9,Restaurant,61.0,0,0
999,2025-12-27 12:54,Email,Lead Nurture,Antwerp,1-9,Restaurant,59.0,0,0
1000,2025-12-28 17:44,Meta Ads,Lead Magnet,East Flanders,1-9,Snack,43.0,1,0
1001,2025-12-28 09:15,Meta Ads,Lead Magnet,East Flanders,1-9,Restaurant,31.0,0,0
1002,2025-12-28 17:24,Organic Search,SEO Product Pages,Walloon Brabant,1-9,Restaurant,49.0,1,0
1003,2025-12-28 09:40,Organic Search,SEO Guides,Brussels,1-9,Snack,79.0,1,1
1004,2025-12-28 16:40,Direct,Brand Direct,Brussels,50+,Restaurant,70.0,1,0
1005,2025-12-28 21:00,Direct,Brand Direct,East Flanders,1-9,Restaurant,40.0,1,1
1006,2025-12-28 12:03,Direct,Demo Page Direct,Namur,1-9,Café,56.0,1,1
1007,2025-12-28 10:29,Email,Newsletter,Walloon Brabant,1-9,Café,59.0,0,0
1008,2025-12-28 18:57,Email,Newsletter,Brussels,1-9,Bar,44.0,0,0
1009,2025-12-28 07:59,Referral,Partner Network,Walloon Brabant,1 - 9,Restaurant,78.0,0,0
1010,2025-12-29 16:08,Google Ads,High Intent Search,Brussels,1-9,Restaurant,73.0,1,1
1011,2025-12-29 14:07,LinkedIn Ads,Operations Leaders,Hainaut,10-49,Restaurant,81.0,1,1
1012,2025-12-29 15:23,Meta Ads,Awareness Video,Hainaut,1-9,Restaurant,9.0,0,0
1013,2025-12-29 16:00,Meta Ads,Lead Magnet,Namur,10-49,Bar,36.0,1,1
1014,2025-12-29 07:38,Meta Ads,Lead Magnet,East Flanders,1-9,Hotel,10.0,0,0
1015,2025-12-29 08:15,Organic Search,SEO Product Pages,Namur,1-9,Bar,34.0,1,0
1016,2025-12-29 12:49,Organic Search,SEO Guides,Brussels,10-49,Restaurant,41.0,0,0
1017,2025-12-29 16:24,Organic Search,SEO Guides,Walloon Brabant,1-9,Snack,56.0,1,1
1018,2025-12-29 20:08,Direct,Brand Direct,Namur,1-9,Snack,70.0,1,0
1019,2025-12-29 12:30,Email,Newsletter,East Flanders,1-9,Hotel,64.0,0,0
1020,2025-12-29 16:24,Referral,Customer Referral,Namur,1-9,Bar,73.0,1,0
1021,2025-12-30 09:10,Google Ads,High Intent Search,Walloon Brabant,10-49,Restaurant,69.0,1,0
1022,2025-12-30 19:30,Google Ads,High Intent Search,Brussels,1-9,Restaurant,47.0,1,1
1023,2025-12-30 08:21,Google Ads,High Intent Search,Brussels,1-9,Café,35.0,0,0
1024,2025-12-30 21:59,Google Ads,High Intent Search,Liège,10-49,Bar,58.0,1,0
1025,2025-12-30 10:43,Google Ads,High Intent Search,East Flanders,1-9,Café,49.0,0,0
1026,2025-12-30 13:04,Google Ads,Restaurant Operations,Flemish Brabant,10-49,Restaurant,58.0,0,0
1027,2025-12-30 17:03,Meta Ads,Awareness Video,Hainaut,1-9,Restaurant,32.0,0,0
1028,2025-12-30 17:07,Meta Ads,Awareness Video,East Flanders,1-9,Hotel,14.0,0,0
1029,2025-12-30 09:19,Meta Ads,Lead Magnet,Antwerp,1-9,Restaurant,39.0,0,0
1030,2025-12-30 18:22,Meta Ads,Lead Magnet,Liège,1-9,Restaurant,33.0,0,0
1031,2025-12-30 08:55,Organic Search,SEO Product Pages,Walloon Brabant,50+,Restaurant,64.0,0,0
1032,2025-12-30 12:54,Organic Search,SEO Product Pages,Walloon Brabant,1-9,Restaurant,40.0,0,0
1033,2025-12-30 18:50,Organic Search,SEO Product Pages,Flemish Brabant,10-49,Bar,44.0,0,0
1034,2025-12-30 08:55,Direct,Returning Visitors,hainaut,1-9,Snack,75.0,0,0
1035,2025-12-30 09:34,Direct,Returning Visitors,Namur,10-49,Bar,56.0,0,0
1036,2025-12-30 10:05,Direct,Returning Visitors,Hainaut,1-9,Hotel,67.0,1,1
1037,2025-12-30 12:41,Email,Newsletter,Namur,1-9,Bar,42.0,0,0
1038,2025-12-30 12:51,Referral,Partner Network,East Flanders,10-49,Café,79.0,1,1
1039,2025-12-30 19:47,Referral,Customer Referral,Hainaut,1-9,Restaurant,72.0,1,1
1040,2025-12-31 12:06,Google Ads,High Intent Search,Flemish Brabant,10-49,Restaurant,51.0,1,0
1041,2025-12-31 13:55,Google Ads,Competitor Search,Hainaut,1-9,Restaurant,59.0,0,0
1042,2025-12-31 08:18,Google Ads,Competitor Search,Walloon Brabant,10-49,Restaurant,56.0,1,0
1043,2025-12-31 09:51,Google Ads,Restaurant Operations,East Flanders,1-9,Restaurant,47.0,1,0
1044,2025-12-31 16:10,Meta Ads,Awareness Video,East Flanders,1-9,Restaurant,29.0,0,0
1045,2025-12-31 18:42,Meta Ads,Awareness Video,East Flanders,1-9,Restaurant,49.0,0,0
1046,2025-12-31 15:59,Organic Search,SEO Product Pages,Namur,1-9,Bar,53.0,1,1
1047,2025-12-31 12:31,Organic Search,SEO Guides,Hainaut,1-9,Snack,54.0,1,1
1048,2025-12-31 12:39,Direct,Brand Direct,Walloon Brabant,10-49,Restaurant,60.0,0,0
1049,2025-12-31 10:11,Direct,Brand Direct,Flemish Brabant,1-9,Bar,65.0,1,1
1050,2025-12-31 07:58,Direct,Brand Direct,Namur,10-49,Restaurant,76.0,1,1
1051,2025-12-31 14:57,Direct,Returning Visitors,Namur,1-9,Restaurant,70.0,1,0
1052,2025-12-31 12:41,Direct,Returning Visitors,Brussels,50+,Restaurant,59.0,1,1
1053,2025-12-31 17:20,Email,Lead Nurture,Flemish Brabant,1-9,Restaurant,48.0,1,1
1054,2025-12-31 11:27,Referral,Customer Referral,Brussels,10-49,Café,66.0,1,0
1055,2025-12-31 17:12,Referral,Customer Referral,Liège,10-49,Hotel,76.0,1,1
1056,2026-01-01 17:41,Meta Ads,Awareness Video,Walloon Brabant,1-9,Café,,0,0
1057,2026-01-01 19:19,Organic Search,SEO Product Pages,Walloon Brabant,1-9,Café,57.0,1,0
1058,2026-01-01 21:34,Organic Search,SEO Guides,Liège,1-9,Bar,20.0,0,0
1059,2026-01-01 15:00,Organic Search,SEO Guides,Flemish Brabant,10-49,Café,47.0,0,0
1060,2026-01-01 09:03,Direct,Brand Direct,East Flanders,10-49,Snack,,1,1
1061,2026-01-01 07:46,Direct,Brand Direct,Antwerp,1-9,Restaurant,59.0,0,0
1062,2026-01-01 12:49,Email,Newsletter,Liège,1-9,Restaurant,81.0,1,0
1063,2026-01-02 20:29,Google Ads,High Intent Search,hainaut,1-9,Bar,45.0,0,0
1064,2026-01-02 18:41,Meta Ads,Awareness Video,Hainaut,1-9,Snack,15.0,0,0
1065,2026-01-02 17:21,Meta Ads,Awareness Video,Antwerp,1-9,Bar,30.0,0,0
1066,2026-01-02 11:36,Organic Search,SEO Product Pages,Antwerp,1-9,Snack,54.0,1,0
1067,2026-01-02 16:37,Organic Search,SEO Product Pages,Liège,1-9,Restaurant,53.0,1,1
1068,2026-01-02 16:32,Organic Search,SEO Guides,Antwerp,10-49,Bar,23.0,0,0
1069,2026-01-02 18:37,Direct,Returning Visitors,East Flanders,10-49,Restaurant,64.0,1,1
1070,2026-01-02 12:50,Email,Lead Nurture,Liège,1-9,Snack,61.0,1,1
1071,2026-01-02 14:28,Email,Lead Nurture,Antwerp,1-9,Restaurant,70.0,1,1
1072,2026-01-02 10:44,Email,Lead Nurture,FLEMISH BRABANT,10-49,Bar,78.0,1,0
1073,2026-01-03 14:49,Google Ads,High Intent Search,Brussels,1-9,Restaurant,57.0,1,1
1074,2026-01-03 09:21,Google Ads,High Intent Search,East Flanders,1-9,Restaurant,59.0,1,1
1075,2026-01-03 19:18,Google Ads,Competitor Search,Walloon Brabant,10-49,Snack,40.0,0,0
1076,2026-01-03 13:38,Meta Ads,Awareness Video,Walloon Brabant,1-9,Snack,8.0,0,0
1077,2026-01-03 14:24,Meta Ads,Lead Magnet,East Flanders,10-49,Restaurant,57.0,1,0
1078,2026-01-03 11:29,Organic Search,SEO Product Pages,Antwerp,1-9,Bar,36.0,1,0
1079,2026-01-03 20:59,Organic Search,SEO Product Pages,Hainaut,1-9,Restaurant,61.0,0,0
1080,2026-01-03 19:02,Direct,Brand Direct,Walloon Brabant,10-49,Restaurant,77.0,1,0
1081,2026-01-03 18:57,Email,Lead Nurture,Brussels,1-9,Café,67.0,1,0
1082,2026-01-03 20:40,Referral,Partner Network,Antwerp,10-49,Restaurant,91.0,1,1
1083,2026-01-04 09:17,Google Ads,High Intent Search,Antwerp,1-9,Snack,60.0,1,1
1084,2026-01-04 20:08,Google Ads,Competitor Search,Brussels,1-9,Restaurant,39.0,1,0
1085,2026-01-04 16:33,Google Ads,Competitor Search,Liège,10-49,Snack,53.0,1,1
1086,2026-01-04 19:32,Meta Ads,Awareness Video,Brussels,1-9,Bar,39.0,0,0
1087,2026-01-04 19:09,Meta Ads,Awareness Video,Liège,1-9,Snack,41.0,0,0
1088,2026-01-04 10:48,Meta Ads,Awareness Video,Liège,1-9,Snack,23.0,0,0
1089,2026-01-04 13:14,Meta Ads,Lead Magnet,Antwerp,1-9,Restaurant,30.0,1,0
1090,2026-01-04 17:44,Meta Ads,Lead Magnet,Liège,10-49,Restaurant,38.0,0,0
1091,2026-01-04 08:37,Organic Search,SEO Guides,Liège,1-9,Restaurant,49.0,0,0
1092,2026-01-04 16:41,Direct,Brand Direct,Hainaut,1 - 9,Bar,42.0,0,0
1093,2026-01-04 19:06,Direct,Brand Direct,Flemish Brabant,1-9,Restaurant,85.0,1,0
1094,2026-01-04 07:59,Direct,Brand Direct,Antwerp,1-9,Snack,62.0,1,1
1095,2026-01-04 09:28,Direct,Returning Visitors,Namur,1-9,Bar,58.0,1,1
1096,2026-01-04 11:56,Referral,Partner Network,Brussels,10-49,Café,68.0,1,0
1097,2026-01-04 10:49,Referral,Customer Referral,East Flanders,50+,Restaurant,75.0,1,0
1098,2026-01-05 21:15,Google Ads,High Intent Search,Walloon Brabant,1-9,Restaurant,62.0,1,1
1099,2026-01-05 07:23,LinkedIn Ads,Decision Makers,Brussels,1-9,Snack,62.0,0,0
1100,2026-01-05 10:42,Meta Ads,Awareness Video,Flemish Brabant,10-49,Restaurant,55.0,0,0
1101,2026-01-05 07:45,Meta Ads,Awareness Video,Flemish Brabant,50+,Bar,57.0,0,0
1102,2026-01-05 12:13,Organic Search,SEO Product Pages,Liège,1-9,Restaurant,57.0,1,0
1103,2026-01-05 16:49,Organic Search,SEO Product Pages,Flemish Brabant,10-49,Bar,66.0,0,0
1104,2026-01-05 09:03,Organic Search,SEO Product Pages,Brussels,1-9,Bar,56.0,1,0
1105,2026-01-05 21:14,Organic Search,SEO Guides,Liège,10-49,Hotel,74.0,1,1
1106,2026-01-05 20:03,Organic Search,SEO Guides,Brussels,1-9,Bar,45.0,0,0
1107,2026-01-05 19:42,Organic Search,SEO Guides,Hainaut,1-9,Restaurant,56.0,1,0
1108,2026-01-05 11:03,Direct,Brand Direct,Antwerp,1-9,Restaurant,54.0,1,1
1109,2026-01-05 15:03,Direct,Brand Direct,Flemish Brabant,50+,Snack,75.0,1,1
1110,2026-01-05 19:03,Direct,Brand Direct,Namur,1-9,Restaurant,52.0,0,0
1111,2026-01-05 14:26,Direct,Brand Direct,Namur,1-9,Restaurant,65.0,0,0
1112,2026-01-05 18:57,Direct,Demo Page Direct,Namur,10-49,Café,81.0,0,0
1113,2026-01-05 17:50,Email,Newsletter,Liège,1-9,Hotel,42.0,0,0
1114,2026-01-05 11:59,Email,Newsletter,Flemish Brabant,1-9,Restaurant,52.0,0,0
1115,2026-01-05 16:26,Email,Lead Nurture,Antwerp,10-49,Bar,71.0,1,1
1116,2026-01-05 13:35,Email,Lead Nurture,Flemish Brabant,10-49,Restaurant,64.0,0,0
1117,2026-01-05 21:28,Referral,Partner Network,Flemish Brabant,1-9,Restaurant,84.0,1,1
1118,2026-01-06 17:01,LinkedIn Ads,Decision Makers,Antwerp,10-49,Snack,65.0,0,0
1119,2026-01-06 19:22,Meta Ads,Awareness Video,Antwerp,10-49,Snack,37.0,0,0
1120,2026-01-06 07:02,Meta Ads,Lead Magnet,Brussels,1-9,Restaurant,18.0,0,0
1121,2026-01-06 12:28,Meta Ads,Lead Magnet,Liège,1-9,Restaurant,29.0,0,0
1122,2026-01-06 12:00,Organic Search,SEO Product Pages,Brussels,1-9,Snack,33.0,0,0
1123,2026-01-06 16:09,Organic Search,SEO Product Pages,Walloon Brabant,10-49,Bar,64.0,1,1
1124,2026-01-06 14:21,Organic Search,SEO Product Pages,Brussels,1-9,Restaurant,56.0,1,0
1125,2026-01-06 20:38,Organic Search,SEO Guides,Brussels,1-9,Restaurant,58.0,0,0
1126,2026-01-06 15:51,Direct,Brand Direct,East Flanders,1-9,Restaurant,36.0,0,0
1127,2026-01-06 18:17,Direct,Brand Direct,Namur,10-49,Restaurant,71.0,0,0
1128,2026-01-06 10:09,Direct,Returning Visitors,Brussels,10-49,Restaurant,78.0,1,0
1129,2026-01-06 09:54,Direct,Returning Visitors,East Flanders,1-9,Snack,70.0,1,1
1130,2026-01-06 08:25,Direct,Demo Page Direct,Brussels,1-9,Hotel,46.0,1,0
1131,2026-01-06 11:53,Email,Newsletter,East Flanders,50+,Snack,60.0,0,0
1132,2026-01-06 15:47,Email,Newsletter,Walloon Brabant,10-49,Bar,77.0,1,1
1133,2026-01-06 16:08,Email,Newsletter,Antwerp,10-49,Restaurant,72.0,1,1
1134,2026-01-06 08:16,Email,Newsletter,Flemish Brabant,10-49,Restaurant,44.0,1,0
1135,2026-01-06 13:21,Email,Newsletter,Antwerp,10-49,Bar,65.0,0,0
1136,2026-01-06 15:28,Email,Lead Nurture,Brussels,1-9,Bar,43.0,0,0
1137,2026-01-06 10:25,Referral,Partner Network,Hainaut,10-49,Bar,75.0,1,1
1138,2026-01-06 08:17,Referral,Customer Referral,Antwerp,1-9,Restaurant,77.0,1,1
1139,2026-01-07 19:16,Google Ads,Competitor Search,Flemish Brabant,10-49,Restaurant,50.0,0,0
1140,2026-01-07 08:44,Google Ads,Competitor Search,Hainaut,10-49,Café,51.0,1,0
1141,2026-01-07 13:58,Meta Ads,Awareness Video,Liège,10-49,Restaurant,7.0,0,0
1142,2026-01-07 12:34,Meta Ads,Awareness Video,Walloon Brabant,10-49,Restaurant,,0,0
1143,2026-01-07 16:29,Meta Ads,Awareness Video,Brussels,50+,Restaurant,52.0,0,0
1144,2026-01-07 14:52,Meta Ads,Lead Magnet,Brussels,1-9,Restaurant,34.0,0,0
1145,2026-01-07 17:06,Meta Ads,Lead Magnet,East Flanders,1-9,Restaurant,47.0,0,0
1146,2026-01-07 07:44,Meta Ads,Lead Magnet,Liège,10-49,Bar,39.0,1,1
1147,2026-01-07 11:00,Organic Search,SEO Guides,Liège,1-9,Restaurant,49.0,1,1
1148,2026-01-07 09:51,Direct,Returning Visitors,East Flanders,1-9,Snack,62.0,1,1
1149,2026-01-07 14:07,Email,Newsletter,Flemish Brabant,1-9,Restaurant,49.0,1,0
1150,2026-01-07 10:31,Email,Newsletter,Flemish Brabant,10-49,Restaurant,35.0,0,0
1151,2026-01-07 08:06,Email,Newsletter,Brussels,10-49,Café,86.0,1,0
1152,2026-01-07 19:44,Email,Lead Nurture,Namur,50+,Restaurant,74.0,1,1
1153,2026-01-07 19:18,Email,Lead Nurture,Hainaut,1-9,Snack,40.0,1,1
1154,2026-01-07 11:33,Email,Lead Nurture,East Flanders,1-9,Café,60.0,1,1
1155,2026-01-08 10:06,Google Ads,High Intent Search,Brussels,10-49,Bar,60.0,1,1
1156,2026-01-08 12:51,Google Ads,High Intent Search,Antwerp,50 +,Snack,49.0,1,0
1157,2026-01-08 16:48,Google Ads,High Intent Search,East Flanders,10-49,Restaurant,67.0,0,0
1158,2026-01-08 20:39,Google Ads,Competitor Search,Liège,1-9,Hotel,40.0,0,0
1159,2026-01-08 08:16,Meta Ads,Awareness Video,Brussels,1-9,Bar,29.0,0,0
1160,2026-01-08 09:45,Meta Ads,Awareness Video,Hainaut,10-49,Bar,29.0,0,0
1161,2026-01-08 20:51,Meta Ads,Awareness Video,Antwerp,50+,Bar,48.0,0,0
1162,2026-01-08 17:36,Meta Ads,Lead Magnet,Antwerp,10-49,Restaurant,53.0,0,0
1163,2026-01-08 21:29,Meta Ads,Lead Magnet,East Flanders,1-9,Restaurant,32.0,1,0
1164,2026-01-08 11:09,Meta Ads,Lead Magnet,Hainaut,10-49,Bar,31.0,1,0
1165,2026-01-08 11:06,Organic Search,SEO Guides,East Flanders,1-9,Bar,35.0,0,0
1166,2026-01-08 10:53,Direct,Brand Direct,Walloon Brabant,1-9,Snack,42.0,0,0
1167,2026-01-08 13:45,Direct,Brand Direct,Brussels,1-9,Restaurant,75.0,1,0
1168,2026-01-08 19:49,Direct,Brand Direct,Namur,10-49,Restaurant,20.0,0,0
1169,2026-01-08 16:41,Direct,Brand Direct,Antwerp,1-9,Restaurant,65.0,1,1
1170,2026-01-08 20:54,Direct,Returning Visitors,Brussels,1-9,Snack,63.0,1,1
1171,2026-01-08 19:18,Direct,Returning Visitors,Namur,50+,Restaurant,78.0,0,0
1172,2026-01-08 19:18,Referral,Customer Referral,Flemish Brabant,10-49,Bar,70.0,0,0
1173,2026-01-09 19:45,LinkedIn Ads,Operations Leaders,East Flanders,10-49,Restaurant,90.0,0,0
1174,2026-01-09 14:50,Meta Ads,Awareness Video,Walloon Brabant,1-9,Snack,5.0,0,0
1175,2026-01-09 13:38,Meta Ads,Awareness Video,Flemish Brabant,50+,Restaurant,34.0,0,0
1176,2026-01-09 09:42,Meta Ads,Awareness Video,Brussels,50+,Restaurant,47.0,0,0
1177,2026-01-09 09:49,Meta Ads,Lead Magnet,Hainaut,10-49,Restaurant,37.0,0,0
1178,2026-01-09 18:39,Meta Ads,Lead Magnet,Brussels,1-9,Bar,28.0,0,0
1179,2026-01-09 12:20,Meta Ads,Lead Magnet,Liège,1-9,Snack,42.0,1,1
1180,2026-01-09 13:16,Organic Search,SEO Product Pages,Namur,1-9,Bar,81.0,1,0
1181,2026-01-09 21:54,Organic Search,SEO Product Pages,Hainaut,1-9,Restaurant,45.0,0,0
1182,2026-01-09 18:35,Organic Search,SEO Product Pages,Liège,10-49,Restaurant,59.0,1,0
1183,2026-01-09 12:17,Organic Search,SEO Product Pages,Brussels,1-9,Bar,57.0,1,1
1184,2026-01-09 15:44,Organic Search,SEO Product Pages,Walloon Brabant,1-9,Restaurant,57.0,0,0
1185,2026-01-09 07:29,Direct,Returning Visitors,Namur,10-49,Restaurant,91.0,1,1
1186,2026-01-09 13:51,Direct,Returning Visitors,Antwerp,1-9,Restaurant,59.0,0,0
1187,2026-01-09 08:57,Email,Newsletter,Brussels,1-9,Restaurant,62.0,1,1
1188,2026-01-09 07:00,Email,Newsletter,Flemish Brabant,1-9,Hotel,45.0,1,0
1189,2026-01-09 07:09,Email,Newsletter,Walloon Brabant,1-9,Bar,69.0,1,0
1190,2026-01-09 10:48,Email,Lead Nurture,Flemish Brabant,10-49,Snack,76.0,1,1
1191,2026-01-09 13:21,Referral,Customer Referral,Brussels,10-49,Restaurant,82.0,1,1
1192,2026-01-09 08:13,Referral,Customer Referral,Antwerp,50+,Hotel,97.0,0,0
1193,2026-01-10 15:34,Google Ads,Competitor Search,Antwerp,50+,Bar,43.0,0,0
1194,2026-01-10 13:39,Google Ads,Competitor Search,Brussels,10-49,Snack,39.0,1,0
1195,2026-01-10 13:45,LinkedIn Ads,Operations Leaders,Brussels,50+,Café,75.0,1,1
1196,2026-01-10 08:23,Meta Ads,Awareness Video,Walloon Brabant,10-49,Restaurant,35.0,0,0
1197,2026-01-10 17:44,Meta Ads,Awareness Video,Hainaut,1-9,Café,45.0,0,0
1198,2026-01-10 19:35,Meta Ads,Awareness Video,Brussels,10-49,Hotel,34.0,0,0
1199,2026-01-10 14:36,Meta Ads,Awareness Video,Flemish Brabant,1-9,Bar,31.0,0,0
1200,2026-01-10 10:53,Meta Ads,Lead Magnet,East Flanders,1-9,Restaurant,53.0,0,0
1201,2026-01-10 16:20,Meta Ads,Lead Magnet,Brussels,1-9,Snack,0.0,0,0
1202,2026-01-10 08:34,Meta Ads,Lead Magnet,Brussels,1-9,Café,8.0,0,0
1203,2026-01-10 08:05,Meta Ads,Lead Magnet,Namur,1-9,Bar,18.0,0,0
1204,2026-01-10 15:05,Meta Ads,Lead Magnet,Brussels,1-9,Restaurant,41.0,0,0
1205,2026-01-10 17:36,Organic Search,SEO Product Pages,Flemish Brabant,1-9,Restaurant,38.0,0,0
1206,2026-01-10 21:06,Direct,Brand Direct,East Flanders,1-9,Restaurant,60.0,0,0
1207,2026-01-10 19:04,Direct,Brand Direct,Brussels,10-49,Restaurant,58.0,1,1
1208,2026-01-10 11:08,Direct,Brand Direct,Brussels,10-49,Café,63.0,0,0
1209,2026-01-10 21:14,Email,Newsletter,Flemish Brabant,10-49,Restaurant,51.0,0,0
1210,2026-01-10 11:25,Email,Newsletter,Liège,1-9,Restaurant,65.0,1,1
1211,2026-01-10 21:10,Email,Lead Nurture,Liège,10-49,Café,64.0,0,0
1212,2026-01-10 15:20,Referral,Customer Referral,Antwerp,10-49,Restaurant,87.0,1,1
1213,2026-01-10 09:32,Referral,Customer Referral,Flemish Brabant,10-49,Restaurant,84.0,1,1
1214,2026-01-11 09:56,Google Ads,High Intent Search,Liège,10-49,Bar,52.0,1,0
1215,2026-01-11 20:17,Google Ads,High Intent Search,Bruxelles,10-49,Restaurant,70.0,1,0
1216,2026-01-11 13:39,Meta Ads,Awareness Video,Flemish Brabant,1-9,Restaurant,25.0,0,0
1217,2026-01-11 19:01,Meta Ads,Awareness Video,Namur,10-49,Snack,33.0,1,0
1218,2026-01-11 17:33,Meta Ads,Awareness Video,Namur,1-9,Restaurant,34.0,0,0
1219,2026-01-11 11:08,Meta Ads,Lead Magnet,Antwerp,10-49,Restaurant,76.0,0,0
1220,2026-01-11 20:33,Meta Ads,Lead Magnet,Walloon Brabant,10-49,Restaurant,23.0,0,0
1221,2026-01-11 19:01,Meta Ads,Lead Magnet,Liège,10-49,Bar,28.0,1,0
1222,2026-01-11 12:48,Organic Search,SEO Guides,Flemish Brabant,10-49,Restaurant,67.0,0,0
1223,2026-01-11 19:37,Organic Search,SEO Guides,Brussels,1-9,Restaurant,46.0,0,0
1224,2026-01-11 17:06,Direct,Brand Direct,Liège,10-49,Café,66.0,1,0
1225,2026-01-11 19:07,Email,Newsletter,East Flanders,10-49,Bar,52.0,0,0
1226,2026-01-11 07:13,Email,Lead Nurture,Liège,10-49,Restaurant,81.0,1,1
1227,2026-01-11 12:14,Referral,Partner Network,Antwerp,10-49,Hotel,77.0,1,1
1228,2026-01-12 07:19,Google Ads,High Intent Search,Walloon Brabant,1-9,Restaurant,49.0,0,0
1229,2026-01-12 08:54,Google Ads,Competitor Search,Liège,1-9,Bar,49.0,1,0
1230,2026-01-12 21:32,Google Ads,Competitor Search,Brussels,1-9,Snack,54.0,0,0
1231,2026-01-12 19:05,Google Ads,Restaurant Operations,Flemish Brabant,50+,Bar,52.0,1,1
1232,2026-01-12 07:49,Google Ads,Restaurant Operations,Antwerp,1-9,Café,55.0,1,0
1233,2026-01-12 15:00,Meta Ads,Awareness Video,East Flanders,1-9,Hotel,0.0,0,0
